"unique_id","ds","harmonic_reg","y"
"region2",2021-02-11,4.6029975723986,4.13412699235374
"region2",2021-02-12,5.55138469845674,4.77094961526597
"region2",2021-02-13,3.29901221382358,3.43855739064715
"region2",2021-02-14,0.399542014863452,1.3450538967317
"region2",2021-02-15,5.07293395986995,3.73364761963834
"region2",2021-02-16,4.03749401984325,3.93681433621927
"region2",2021-02-17,4.453015057801,3.9766390994291
"region2",2021-02-18,4.32305060214077,4.08937195815447
"region2",2021-02-19,5.72940070036547,4.90008942900676
"region2",2021-02-20,3.54610507798338,3.61547423233028
"region2",2021-02-21,1.12258263075332,1.39771968583624
"region2",2021-02-22,6.0882945305895,4.44681543008154
"region2",2021-02-23,5.92867169484576,4.78225281954229
"region2",2021-02-24,6.66666814776497,5.86049760250007
"region2",2021-02-25,10.4405621519584,11.6274524177256
"region2",2021-02-26,9.69288007495958,12.1594451047749
"region2",2021-02-27,8.34266517532711,7.43700442185784
"region2",2021-02-28,3.66324773448302,2.78933781867119
"region2",2021-03-01,7.57649392006371,9.16779073777676
"region2",2021-03-02,8.12088485760694,8.23195403239326
"region2",2021-03-03,7.43666868993334,7.32990358516344
"region2",2021-03-04,7.36595910908728,7.23827103314597
"region2",2021-03-05,8.25558333614193,7.93009613515431
"region2",2021-03-06,5.95758133859456,5.29191400274381
"region2",2021-03-07,2.30302498398297,1.88866228656797
"region2",2021-03-08,6.40626306065696,5.83795659150543
"region2",2021-03-09,5.89247778991549,5.11376674712511
"region2",2021-03-10,5.41783450958899,4.93150414457807
"region2",2021-03-11,5.24602646857939,4.47525514416702
"region2",2021-03-12,5.89037438171686,5.52284178689515
"region2",2021-03-13,3.69150134390977,3.85671760015147
"region2",2021-03-14,0.491859960970878,1.33542831603908
"region2",2021-03-15,5.08578898783416,3.79607918300295
"region2",2021-03-16,4.10129961681075,4.12918928092358
"region2",2021-03-17,4.58535651186772,4.10115291704613
"region2",2021-03-18,4.32096558580015,4.26199331592314
"region2",2021-03-19,5.56809470415011,5.06211442436853
"region2",2021-03-20,3.04319845284077,3.89022856199812
"region2",2021-03-21,0.334501353637201,1.41029716348822
"region2",2021-03-22,4.83664450608843,4.44784808493453
"region2",2021-03-23,4.54271221625447,4.77934125760373
"region2",2021-03-24,5.22848055367966,5.42154175275566
"region2",2021-03-25,9.01509501317033,10.5953935832002
"region2",2021-03-26,8.34565612659785,10.1690868743001
"region2",2021-03-27,6.96650718722044,6.60065502429054
"region2",2021-03-28,3.20481456758384,2.44838823743544
"region2",2021-03-29,7.30950830544918,8.36739433302435
"region2",2021-03-30,7.81538133661449,7.96270954488755
"region2",2021-03-31,7.29863518913067,8.176365324888
"region2",2021-04-01,7.54936190114776,9.07754954817591
"region2",2021-04-02,4.57847690223135,2.71081101559756
"region2",2021-04-03,4.99638038674768,5.83941021866293
"region2",2021-04-04,2.61271620529429,1.44032090824504
"region2",2021-04-05,1.72140831444637,2.39153739622098
"region2",2021-04-06,6.58964710890304,7.85964925911204
"region2",2021-04-07,6.64790616421256,6.98552709356801
"region2",2021-04-08,6.41678037742227,7.82301292055638
"region2",2021-04-09,7.66487941048417,6.89177362434015
"region2",2021-04-10,4.32200053461186,4.59219811753952
"region2",2021-04-11,1.13811865757196,1.674705364519
"region2",2021-04-12,5.22843352261062,4.56896436235265
"region2",2021-04-13,4.63387315042552,4.60699558774424
"region2",2021-04-14,4.82904757413434,4.47479540325029
"region2",2021-04-15,4.851885986354,4.54824900055203
"region2",2021-04-16,6.04615976682783,5.11080584331645
"region2",2021-04-17,3.58254310786302,3.91354651164589
"region2",2021-04-18,0.745269517498771,1.44611466196137
"region2",2021-04-19,5.09885378994223,4.14394406649464
"region2",2021-04-20,4.33512951526547,4.33207639357389
"region2",2021-04-21,4.7258871121216,4.415492741014
"region2",2021-04-22,4.9062147927289,4.86387053833629
"region2",2021-04-23,9.69060244124625,9.11273225957409
"region2",2021-04-24,4.75265142429658,6.0205516642725
"region2",2021-04-25,2.91826338701313,2.64477162168287
"region2",2021-04-26,7.14618906541986,9.25273903280308
"region2",2021-04-27,8.65795837982725,8.09629208494883
"region2",2021-04-28,7.75066619563669,8.46948227067699
"region2",2021-04-29,8.55959716017763,9.25328492619144
"region2",2021-04-30,9.35065000374777,9.35836039659853
"region2",2021-05-01,6.82948841588213,5.97385467504253
"region2",2021-05-02,2.73218295584714,2.69143767434348
"region2",2021-05-03,7.06978411539408,8.28890982298225
"region2",2021-05-04,7.36260617982146,7.20093725117232
"region2",2021-05-05,6.83600108423151,7.30035955303268
"region2",2021-05-06,7.19468553210801,7.47837405552465
"region2",2021-05-07,8.1085466432485,8.23951978580993
"region2",2021-05-08,5.81966860350585,5.68492904699777
"region2",2021-05-09,2.11716177783566,2.21845433952486
"region2",2021-05-10,6.19541476222421,5.54856104088821
"region2",2021-05-11,5.47284283839042,5.78001983754644
"region2",2021-05-12,5.67211287706866,6.09611482232246
"region2",2021-05-13,1.63403407981097,2.35428898351468
"region2",2021-05-14,7.10143322731941,6.21210855209857
"region2",2021-05-15,4.34630278655211,3.97470380163484
"region2",2021-05-16,1.31924380366511,1.63227957987058
"region2",2021-05-17,5.86403066891821,4.75894740116312
"region2",2021-05-18,5.24612229021796,4.88335078697561
"region2",2021-05-19,5.46595013068974,4.59968868334458
"region2",2021-05-20,5.27610099963193,5.29390177522532
"region2",2021-05-21,6.82406430118895,6.19091308606976
"region2",2021-05-22,4.54693744347563,4.93408754392019
"region2",2021-05-23,2.07927970473176,1.7370973760671
"region2",2021-05-24,2.39801027279854,2.35644475331585
"region2",2021-05-25,10.3326271038963,11.7258326662815
"region2",2021-05-26,8.47885884992579,9.52470789642266
"region2",2021-05-27,9.16383973964767,9.02180302500672
"region2",2021-05-28,10.1707410325538,9.75799351708133
"region2",2021-05-29,7.95557044689428,6.70048106796108
"region2",2021-05-30,4.06602724568959,2.86763670929717
"region2",2021-05-31,7.98455896390302,8.17769873018735
"region2",2021-06-01,8.08649545459004,8.5406183664922
"region2",2021-06-02,7.97655356651533,8.12510577908156
"region2",2021-06-03,7.82926180236927,6.5359094838587
"region2",2021-06-04,8.11728155601829,9.4898396415459
"region2",2021-06-05,6.96654778892464,5.88346193541206
"region2",2021-06-06,2.4889095279047,2.57259033974607
"region2",2021-06-07,7.13197489040346,7.18352035422826
"region2",2021-06-08,6.61779855580059,6.27069379920757
"region2",2021-06-09,6.26482203061741,5.88697969746909
"region2",2021-06-10,5.93707624006203,5.9256586328064
"region2",2021-06-11,6.91518536834457,6.39963311265077
"region2",2021-06-12,4.3318644703859,4.87114141533873
"region2",2021-06-13,1.40331798671131,2.00908464498742
"region2",2021-06-14,5.72831777663518,4.90273470148758
"region2",2021-06-15,5.1688474852862,4.88205732509491
"region2",2021-06-16,5.39256576730875,5.04877058132128
"region2",2021-06-17,5.48406155962157,5.29967790684519
"region2",2021-06-18,6.67528643388032,6.15494795358843
"region2",2021-06-19,4.32740132312733,4.88533425183355
"region2",2021-06-20,1.4987228054398,1.88167806233473
"region2",2021-06-21,5.82759765103791,4.83693026885912
"region2",2021-06-22,5.48254836524939,5.21427809454715
"region2",2021-06-23,6.16719302359037,5.42312774143773
"region2",2021-06-24,6.66492738303864,6.47849865157872
"region2",2021-06-25,11.8073433688696,13.806818597673
"region2",2021-06-26,8.1940715751212,8.02929052456701
"region2",2021-06-27,4.62051692865999,3.39139596127473
"region2",2021-06-28,8.69048190318887,9.50412724575948
"region2",2021-06-29,9.34312547288179,8.63953080236141
"region2",2021-06-30,8.60907969348541,9.4997025331376
"region2",2021-07-01,9.21768123509992,9.82651958460864
"region2",2021-07-02,9.90305204637054,9.44311719817657
"region2",2021-07-03,7.19121610947894,6.65620496318358
"region2",2021-07-04,3.5470680719738,2.95874843046351
"region2",2021-07-05,7.61838195256668,8.13337641635691
"region2",2021-07-06,7.88868422177694,7.97099976227008
"region2",2021-07-07,7.62485793040653,7.84715205989952
"region2",2021-07-08,7.6580404483334,6.98532385205543
"region2",2021-07-09,8.0324437774707,8.03691423510094
"region2",2021-07-10,5.81438421054894,5.71924318484118
"region2",2021-07-11,2.05768524773985,2.50309231569804
"region2",2021-07-12,6.31638891363176,5.26241187204241
"region2",2021-07-13,5.35462040267172,5.1527840267146
"region2",2021-07-14,5.61449108999658,5.77386698466432
"region2",2021-07-15,5.82519491248535,5.9259676068978
"region2",2021-07-16,7.034034385664,7.15442666456277
"region2",2021-07-17,4.89171188805753,5.24320887772085
"region2",2021-07-18,1.65017499815054,2.28258741420393
"region2",2021-07-19,5.94318934224957,4.86165328699855
"region2",2021-07-20,5.02006557560294,5.24223417998513
"region2",2021-07-21,5.48779909628728,5.53900555697931
"region2",2021-07-22,5.61636435349037,5.94107679240892
"region2",2021-07-23,10.337390175001,9.7678184232651
"region2",2021-07-24,5.15775926111351,6.00529366994676
"region2",2021-07-25,3.0756308208925,2.7665481403153
"region2",2021-07-26,7.42932065333437,8.84376737599899
"region2",2021-07-27,8.69185405789254,7.78324885567882
"region2",2021-07-28,7.99175957228708,7.81813669066279
"region2",2021-07-29,8.58396770870793,7.2576099134114
"region2",2021-07-30,8.88630583003966,8.09919229042521
"region2",2021-07-31,6.75032695073128,5.89999811913491
"region2",2021-08-01,-1.17472511124083,2.82169198778529
"region2",2021-08-02,9.16145656768381,7.63304280461664
"region2",2021-08-03,6.64017122780944,6.6597916472179
"region2",2021-08-04,7.25586092653874,6.56149011069289
"region2",2021-08-05,6.62750647811354,7.53943344497767
"region2",2021-08-06,8.55140057593383,7.78329858915107
"region2",2021-08-07,5.42723123450026,5.0657947013152
"region2",2021-08-08,2.15829756288162,2.64569971876348
"region2",2021-08-09,6.32552494954192,6.31001966128631
"region2",2021-08-10,5.83824039234332,5.62078735707153
"region2",2021-08-11,5.4453853721442,5.2647575688833
"region2",2021-08-12,5.38555395960123,5.21029785035838
"region2",2021-08-13,6.40163279196741,6.15853894524633
"region2",2021-08-14,4.26390680035772,4.80188657622195
"region2",2021-08-15,1.37920738010964,2.15142654179942
"region2",2021-08-16,5.88121153086371,5.03778731599638
"region2",2021-08-17,5.18311430727743,5.25675126305496
"region2",2021-08-18,5.49870852810662,5.14729024024036
"region2",2021-08-19,5.34355971126475,5.40240102317495
"region2",2021-08-20,6.66932005666746,6.37224210910618
"region2",2021-08-21,4.43363420854998,4.80517603422919
"region2",2021-08-22,1.71830147816503,2.09954239057374
"region2",2021-08-23,6.42621062652626,5.16299544421423
"region2",2021-08-24,6.25727338487151,6.16537592707353
"region2",2021-08-25,10.4098427491095,10.8782168750394
"region2",2021-08-26,8.27989644259161,9.07166180994508
"region2",2021-08-27,10.1217356962455,10.2410300621335
"region2",2021-08-28,7.9755338745434,7.25647230918389
"region2",2021-08-29,4.3064700106667,3.14689916284351
"region2",2021-08-30,8.06271211096661,8.4012941557997
"region2",2021-08-31,8.25371006469264,7.99280456123453
"region2",2021-09-01,7.70689992794584,8.33269290066079
"region2",2021-09-02,8.0267698493801,7.78136916538897
"region2",2021-09-03,8.54338270464723,8.8046228257128
"region2",2021-09-04,6.54757412647122,6.34195011688091
"region2",2021-09-05,2.85810534188186,2.68174591288856
"region2",2021-09-06,7.0142631916179,7.74569107727897
"region2",2021-09-07,7.04791098524497,6.75384704169858
"region2",2021-09-08,6.37879379784631,6.24598057112174
"region2",2021-09-09,6.21837859728771,5.99924733284773
"region2",2021-09-10,6.88205977179041,7.02857670043138
"region2",2021-09-11,4.65504035061391,5.64897292136574
"region2",2021-09-12,1.56249130724866,2.30424888678378
"region2",2021-09-13,5.76465129151352,4.79425542524729
"region2",2021-09-14,4.99015989004021,4.98331036697715
"region2",2021-09-15,5.38233876827398,5.13846196151235
"region2",2021-09-16,5.39924601347754,5.1509728667999
"region2",2021-09-17,6.55334608011438,6.39803890032369
"region2",2021-09-18,4.35755729551753,4.89409360858426
"region2",2021-09-19,1.34063612592727,1.73773725396993
"region2",2021-09-20,5.60740028156413,4.55832257409707
"region2",2021-09-21,5.09741349331023,5.01887097444401
"region2",2021-09-22,5.79208301382221,5.12829322864639
"region2",2021-09-23,6.1625503568088,5.7084177351802
"region2",2021-09-24,11.1297117344384,11.9113373429764
"region2",2021-09-25,7.06410536510525,7.48698538666504
"region2",2021-09-26,4.27998998249372,3.37914977903633
"region2",2021-09-27,8.36825431879428,9.41108845044389
"region2",2021-09-28,9.19683173955436,8.52440447133364
"region2",2021-09-29,8.40260549009595,8.10518771924555
"region2",2021-09-30,8.50515081738166,8.47551451009885
"region2",2021-10-01,9.29634149897621,10.2307955401074
"region2",2021-10-02,7.39859924727727,6.87014034711465
"region2",2021-10-03,3.24356976056886,2.89557282302583
"region2",2021-10-04,7.4292877526123,7.67185253506995
"region2",2021-10-05,7.37274061924347,7.3195621557521
"region2",2021-10-06,7.20038594438707,7.82176645093292
"region2",2021-10-07,7.44150440714356,7.1328329391538
"region2",2021-10-08,7.89655062357684,7.33297531237878
"region2",2021-10-09,5.28745045016999,5.54083786340978
"region2",2021-10-10,1.87088867919405,2.42243480536044
"region2",2021-10-11,5.9669732980834,5.20819729645947
"region2",2021-10-12,5.09201124115096,5.21832882712178
"region2",2021-10-13,5.2933229723534,5.12992738439212
"region2",2021-10-14,5.2224769741531,5.08549228914428
"region2",2021-10-15,6.41638158620012,6.25375622328742
"region2",2021-10-16,4.24564415855338,5.03782216858718
"region2",2021-10-17,1.37215089195538,4.07285770415168
"region2",2021-10-18,6.48803312619321,4.45684279457361
"region2",2021-10-19,4.40626947473436,4.64482122201039
"region2",2021-10-20,5.22762356089558,4.88781661782259
"region2",2021-10-21,4.97339300006234,5.10229632873343
"region2",2021-10-22,6.71176927063284,6.81625980816031
"region2",2021-10-23,4.89303319073649,5.21709449716478
"region2",2021-10-24,2.37924491982794,2.23707267184586
"region2",2021-10-25,10.1461878695709,10.4887798995726
"region2",2021-10-26,7.83006942135925,8.74009462447071
"region2",2021-10-27,8.56063737330478,8.48773680460647
"region2",2021-10-28,8.62491080113211,8.39793851703017
"region2",2021-10-29,9.67424245350016,9.9504459990101
"region2",2021-10-30,7.55329973765686,7.02210390859784
"region2",2021-10-31,3.64380488071704,2.96373861658092
"region2",2021-11-01,7.50956415458688,7.24769767994957
"region2",2021-11-02,7.28035558933757,8.25651218603018
"region2",2021-11-03,7.69774073578453,7.04858913638402
"region2",2021-11-04,7.09224001486532,7.68761530455896
"region2",2021-11-05,8.66545163751047,9.01077159261814
"region2",2021-11-06,6.25636929412504,6.27594048472913
"region2",2021-11-07,2.70483365607708,2.52773544700016
"region2",2021-11-08,6.50520732190883,5.92410827991942
"region2",2021-11-09,5.87825954076064,5.59862463374773
"region2",2021-11-10,5.60235906474128,5.55513995690269
"region2",2021-11-11,5.53956040502238,5.5509372826963
"region2",2021-11-12,6.51193336812965,6.31157236378615
"region2",2021-11-13,4.22047560706973,5.1182721297886
"region2",2021-11-14,1.40694089852019,2.04646972684188
"region2",2021-11-15,5.65284005647015,4.56494926557309
"region2",2021-11-16,4.87395687654717,4.88432352670062
"region2",2021-11-17,5.19885693504988,4.9144866818206
"region2",2021-11-18,5.07707868370272,5.06091103098087
"region2",2021-11-19,6.28720980223886,6.17528385291178
"region2",2021-11-20,4.08336797699926,5.11405222508788
"region2",2021-11-21,1.49292737588511,2.00628782247698
"region2",2021-11-22,5.93938505690967,4.85029134240068
"region2",2021-11-23,5.7504905124213,5.40386992281604
"region2",2021-11-24,6.60841834840669,6.34300470145394
"region2",2021-11-25,10.5152929739855,11.7874391239293
"region2",2021-11-26,9.88817502213639,11.5859649118135
"region2",2021-11-27,8.49337712653566,7.88444785646521
"region2",2021-11-28,4.55337969462763,3.12642581116772
"region2",2021-11-29,8.34213314742838,9.39378550972367
"region2",2021-11-30,9.04857231815144,8.93936372491522
"region2",2021-12-01,8.46265488961482,8.97865669241387
"region2",2021-12-02,8.81473593212934,8.01576419492079
"region2",2021-12-03,9.19712628599123,9.2968424410352
"region2",2021-12-04,7.47782512827938,6.09812491612617
"region2",2021-12-05,3.46528306173524,2.630883843258
"region2",2021-12-06,7.99019247210328,8.55229085159005
"region2",2021-12-07,8.36967966096411,7.59736824092595
"region2",2021-12-08,7.82095531553187,5.8514519845823
"region2",2021-12-09,7.17907667542155,7.06007913488289
"region2",2021-12-10,8.71129417060504,5.94519488055228
"region2",2021-12-11,5.1855873083118,5.74174072799786
"region2",2021-12-12,3.15271958350556,2.39244708800084
"region2",2021-12-13,6.74780702939287,6.5622032181966
"region2",2021-12-14,7.15281994712561,6.61504366185723
"region2",2021-12-15,6.94363566517002,7.47587837506273
"region2",2021-12-16,7.72974461032084,7.72075111155192
"region2",2021-12-17,8.58443483079691,9.98639468420141
"region2",2021-12-18,7.11759468430038,7.25929536903797
"region2",2021-12-19,3.15854063661992,3.1760895782385
"region2",2021-12-20,7.33572084493737,9.49842081932121
"region2",2021-12-21,8.09153475067856,10.3581453404492
"region2",2021-12-22,8.50578150190164,10.7898420612555
"region2",2021-12-23,9.15755494709778,11.7885638052861
"region2",2021-12-24,14.0610020566075,9.37238249455869
"region2",2021-12-25,6.13235604038255,2.28538306190794
"region2",2021-12-26,3.15784641250486,2.76611502834433
"region2",2021-12-27,8.68104633259364,9.48928669931894
"region2",2021-12-28,9.4372525754047,8.87193296858387
"region2",2021-12-29,8.81157803146113,8.62827145752521
"region2",2021-12-30,8.76303912449611,9.75251539469284
"region2",2021-12-31,9.85169505420588,7.11929486144327
"region2",2022-01-01,1.55078051727626,1.44085896959052
"region2",2022-01-02,2.89205204223669,2.0300541565793
"region2",2022-01-03,6.33000206428078,6.22044497853407
"region2",2022-01-04,6.44790068413116,5.69035508630115
"region2",2022-01-05,5.81690534603231,5.44441092634674
"region2",2022-01-06,5.92714570212358,6.36565027022094
"region2",2022-01-07,6.99936578083105,5.97445774234386
"region2",2022-01-08,3.93853254218702,3.84597947776855
"region2",2022-01-09,0.556836542688553,1.60006051349607
"region2",2022-01-10,4.90296355069468,4.80307861314744
"region2",2022-01-11,4.15062802434171,4.34307414817811
"region2",2022-01-12,4.10756555531574,4.0747738134409
"region2",2022-01-13,4.05240594456198,4.0604270773036
"region2",2022-01-14,5.25682949394254,4.74762187556461
"region2",2022-01-15,2.95068859165961,3.73097963423318
"region2",2022-01-16,0.284144572606069,1.5364228155288
"region2",2022-01-17,4.83483969068863,3.81471474581828
"region2",2022-01-18,3.86694062712503,3.76199256600504
"region2",2022-01-19,4.16807767332229,3.94143289190229
"region2",2022-01-20,4.24272492428533,4.10729206385322
"region2",2022-01-21,5.68534855217061,5.02532027014894
"region2",2022-01-22,3.68071743537812,4.01011716669568
"region2",2022-01-23,1.39307192620359,1.63754427909074
"region2",2022-01-24,6.31398934397625,4.87082891682804
"region2",2022-01-25,9.33376165863048,9.09632217174153
"region2",2022-01-26,7.24375242399195,7.55540337200069
"region2",2022-01-27,7.99332163337885,7.45760896025179
"region2",2022-01-28,9.00063803589984,8.26920166189528
"region2",2022-01-29,6.6706141474633,6.16327498157247
"region2",2022-01-30,3.17086014350189,2.4885670089832
"region2",2022-01-31,7.03471286537502,6.745406840695
"region2",2022-02-01,6.81101603192859,6.99840610487066
"region2",2022-02-02,6.80591779595712,6.3320327925912
"region2",2022-02-03,6.54364888389516,6.60255037866615
"region2",2022-02-04,7.76091261039107,8.13806115280222
"region2",2022-02-05,5.6365994772497,5.44424371223137
"region2",2022-02-06,1.95295775571424,1.90746937112224
"region2",2022-02-07,5.97902674069933,5.83100878627156
"region2",2022-02-08,5.47782035801266,5.06679994401813
"region2",2022-02-09,5.00361876201736,4.82842936952326
"region2",2022-02-10,4.87798906442435,4.94592332711196
"region2",2022-02-11,5.85706707555977,5.53055752393285
"region2",2022-02-12,3.4564209543739,4.35491071457418
"region2",2022-02-13,0.680250089623246,1.79443106272477
"region2",2022-02-14,5.15789378378135,4.14085236756998
"region2",2022-02-15,4.29643040038292,4.12245215764303
"region2",2022-02-16,4.58313471007497,3.91924667244987
"region2",2022-02-17,4.3862741222199,4.44359802686874
"region2",2022-02-18,5.80375741801911,5.51466670054286
"region2",2022-02-19,3.48122051676757,4.46353410040335
"region2",2022-02-20,0.917282379992839,1.81329140517058
"region2",2022-02-21,5.47499488046767,3.9634640369058
"region2",2022-02-22,4.91021495880602,4.69156050427187
"region2",2022-02-23,5.95414565442186,5.07684062298309
"region2",2022-02-24,6.42019235827425,6.37667504537309
"region2",2022-02-25,11.6941292725235,12.8933545143623
"region2",2022-02-26,7.50777793297528,7.67817495168031
"region2",2022-02-27,4.21532954525393,3.33210348069418
"region2",2022-02-28,8.06590092292246,10.2387634689257
"region2",2022-03-01,9.11267733710226,8.38013863318955
"region2",2022-03-02,7.71576250360224,8.01819408622257
"region2",2022-03-03,8.0872902268129,7.37417029148949
"region2",2022-03-04,8.33241448669594,9.37526037871286
"region2",2022-03-05,6.90560882755449,6.33481512582233
"region2",2022-03-06,2.72500033933831,2.65489257908729
"region2",2022-03-07,7.18446203190518,7.04369920041539
"region2",2022-03-08,6.76938642869018,6.28044939181192
"region2",2022-03-09,6.47225938365857,5.78503939382463
"region2",2022-03-10,6.09885797915054,5.58990561201781
"region2",2022-03-11,6.88057229453392,6.32815084054052
"region2",2022-03-12,4.29774277343947,4.97067375740146
"region2",2022-03-13,1.21420701518708,1.98265502470565
"region2",2022-03-14,5.35444498867294,4.55684310119809
"region2",2022-03-15,4.5512832860803,4.51677828587416
"region2",2022-03-16,4.76429868528373,4.53367748478423
"region2",2022-03-17,4.75440012398161,4.64726677739791
"region2",2022-03-18,5.92641718893272,5.5555574047879
"region2",2022-03-19,3.55103178385746,4.53905379061536
"region2",2022-03-20,0.733243748486602,3.65826577338093
"region2",2022-03-21,5.82104303750297,4.21182281567839
"region2",2022-03-22,3.91741610876079,4.44735662424416
"region2",2022-03-23,4.85995288906451,4.75728270045017
"region2",2022-03-24,4.84344291029245,5.75224271428813
"region2",2022-03-25,10.1609605636196,11.691986884602
"region2",2022-03-26,5.77921717262848,7.2047330507514
"region2",2022-03-27,3.27507894342145,2.88579295108857
"region2",2022-03-28,7.28461173572068,7.87998985766113
"region2",2022-03-29,7.94306014832746,7.1486979168023
"region2",2022-03-30,7.39653314286272,7.21420277379082
"region2",2022-03-31,7.73779211367229,7.07185774416167
"region2",2022-04-01,8.29608108097833,8.39255868677976
"region2",2022-04-02,6.26368268172337,5.93756999521192
"region2",2022-04-03,2.46232673176618,2.45039089079843
"region2",2022-04-04,6.72235970927155,7.16621623870159
"region2",2022-04-05,6.68609744512559,6.99739655454415
"region2",2022-04-06,6.65677840276072,7.72397791321617
"region2",2022-04-07,7.08176405302732,6.42470818111741
"region2",2022-04-08,7.35200239109041,7.22955906025464
"region2",2022-04-09,5.19667857501703,5.53255978569369
"region2",2022-04-10,1.70724340688346,2.36830677385126
"region2",2022-04-11,5.88698712795436,5.22006362461846
"region2",2022-04-12,4.93488678793587,5.38372904136027
"region2",2022-04-13,5.20389844825875,5.73053464105319
"region2",2022-04-14,5.25298368497407,6.41195644051148
"region2",2022-04-15,2.65428760127804,2.54720473077946
"region2",2022-04-16,4.16101052781989,4.61445090935637
"region2",2022-04-17,1.16697602648161,1.59493130861763
"region2",2022-04-18,1.23889819424144,1.96409582430836
"region2",2022-04-19,5.42577800750598,4.7594721480357
"region2",2022-04-20,4.71784685491586,4.76923126505933
"region2",2022-04-21,5.08216641600989,4.91725883339599
"region2",2022-04-22,6.07825655615506,6.09400682798282
"region2",2022-04-23,4.30972742291308,4.73822499052391
"region2",2022-04-24,1.56242983762055,1.95007920877821
"region2",2022-04-25,9.53061969549289,9.64675618694282
"region2",2022-04-26,6.88369071355746,8.03695065410031
"region2",2022-04-27,7.96398767319702,8.00570824347222
"region2",2022-04-28,8.12222792455162,7.79152262577133
"region2",2022-04-29,9.33287078155649,9.01918124865453
"region2",2022-04-30,7.1167023790988,6.78965122569885
"region2",2022-05-01,3.62985572915021,3.2420725814445
"region2",2022-05-02,7.55650769346144,7.48079963920286
"region2",2022-05-03,7.31018965326087,6.93964424519483
"region2",2022-05-04,6.95434250197896,6.70798808105618
"region2",2022-05-05,6.99610635091174,7.1404080910219
"region2",2022-05-06,8.18098601775655,8.66716224962227
"region2",2022-05-07,6.19486093914676,6.18350279870415
"region2",2022-05-08,2.62736537915145,2.5561121131405
"region2",2022-05-09,6.70649000230455,5.92677939814174
"region2",2022-05-10,6.0229203421295,5.80692564603497
"region2",2022-05-11,5.95166581184005,5.4932280495828
"region2",2022-05-12,5.66184562683924,5.69675386532952
"region2",2022-05-13,6.80231606839667,6.99335287080809
"region2",2022-05-14,4.62360937637639,5.32211631807817
"region2",2022-05-15,1.61162047400513,2.10057269581387
"region2",2022-05-16,5.90129841672126,4.90504593733981
"region2",2022-05-17,5.29686285559066,5.05438654766436
"region2",2022-05-18,5.6038835191698,5.25042845484246
"region2",2022-05-19,5.64798437172569,5.54675301379066
"region2",2022-05-20,6.87294622490305,6.723221796049
"region2",2022-05-21,4.65399492475672,5.30786004203606
"region2",2022-05-22,1.76619159604472,2.13559210911813
"region2",2022-05-23,6.10567083527067,5.39925724116516
"region2",2022-05-24,5.93638845034837,7.20001855254316
"region2",2022-05-25,10.3500566837714,12.787008686601
"region2",2022-05-26,4.52638425587926,4.64244458860016
"region2",2022-05-27,9.60487719704772,11.3186353587906
"region2",2022-05-28,8.69293692100242,6.42698887200244
"region2",2022-05-29,3.92066117416874,3.02332323236069
"region2",2022-05-30,8.77795816767221,8.87042882474985
"region2",2022-05-31,8.74931829477757,8.20719381205016
"region2",2022-06-01,8.40653493788179,9.05199280907248
"region2",2022-06-02,8.67080452331916,8.34099408290336
"region2",2022-06-03,9.10180432772162,9.56189326118383
"region2",2022-06-04,7.09356360768677,6.60925029974305
"region2",2022-06-05,3.16942360691547,2.30385885104863
"region2",2022-06-06,3.02874339606004,3.12461230164015
"region2",2022-06-07,7.23162677883375,9.4436431198556
"region2",2022-06-08,8.07891370490343,7.61682695144737
"region2",2022-06-09,6.9537696286186,7.10359200708226
"region2",2022-06-10,8.02104427827747,7.62368233857532
"region2",2022-06-11,5.14745711998923,5.54886296614102
"region2",2022-06-12,1.95376651539204,2.12852134081113
"region2",2022-06-13,5.85670926909895,5.3166652162376
"region2",2022-06-14,5.43463032445307,5.50089875237398
"region2",2022-06-15,5.63252499956836,5.79672441019108
"region2",2022-06-16,5.90114014164265,5.00559957779337
"region2",2022-06-17,6.64483937743873,6.75760172305256
"region2",2022-06-18,4.9307282637154,4.92894502456886
"region2",2022-06-19,1.53873854954473,1.86591685925432
"region2",2022-06-20,5.97321384530535,4.91513752458346
"region2",2022-06-21,5.24386957609251,5.16360830156914
"region2",2022-06-22,5.75193172489443,5.54225663797647
"region2",2022-06-23,6.0461571830094,5.7066567003399
"region2",2022-06-24,10.7315562936053,12.2091319763721
"region2",2022-06-25,6.89492692554271,8.1852131837232
"region2",2022-06-26,4.34339904396009,3.38063434276318
"region2",2022-06-27,8.35829148588122,9.55388068972119
"region2",2022-06-28,9.59200700326589,8.96340496372242
"region2",2022-06-29,9.06363861180905,8.70655625047401
"region2",2022-06-30,9.40842963047974,8.84212891262967
"region2",2022-07-01,10.1031146715654,11.4653620248058
"region2",2022-07-02,8.62696410072754,7.41948727476499
"region2",2022-07-03,3.91924901651021,2.8339714562059
"region2",2022-07-04,7.97246931037119,7.92422523581566
"region2",2022-07-05,7.93389321114496,8.44290579959133
"region2",2022-07-06,8.19136560430912,9.37537433493669
"region2",2022-07-07,8.58207899384017,8.77283060567495
"region2",2022-07-08,9.22680947746603,9.19606832857473
"region2",2022-07-09,6.77091959623342,6.20100310690484
"region2",2022-07-10,2.83926682881283,2.52209559292632
"region2",2022-07-11,6.80043897311635,6.11970728507297
"region2",2022-07-12,6.12858745075923,6.1466561697973
"region2",2022-07-13,6.13321246766051,6.07039400192082
